20056,1715191517.999,23412.159570112824,nan,nan
20057,1715191517.999,23412.164299741387,nan,nan
20058,1715191517.999,23412.16902938485,nan,nan
20059,1715191517.999,23412.173759013414,nan,nan
20060,1715191517.999,23412.15878418088,nan,nan
20061,1715191517.999,23412.16254530847,nan,nan
20062,1715191517.999,23412.166306450963,nan,nan
20063,1715191517.999,23412.170067578554,nan,nan
20064,1715191518.047,23412.173828706145,nan,nan
20065,1715191518.047,23412.177589848638,nan,nan
20066,1715191518.047,23412.18135097623,nan,nan
20067,1715191518.047,23412.18511211872,nan,nan
20068,1715191518.047,23412.188873246312,nan,nan
20069,1715191518.047,23412.192634373903,nan,nan
20070,1715191518.047,23412.196395516396,nan,nan
20071,1715191518.047,23412.200156643987,nan,nan
20072,1715191518.047,23412.203917771578,nan,nan
20073,1715191518.047,23412.20767891407,nan,nan
20074,1715191518.047,23412.21144004166,nan,nan
20075,1715191518.047,23412.215201184154,nan,nan
20076,1715191518.09,23412.218962311745,nan,nan
20077,1715191518.09,23412.222723439336,nan,nan
20078,1715191518.09,23412.226484581828,nan,nan
20079,1715191518.09,23412.23024570942,nan,nan
20080,1715191518.09,23412.2354670763,nan,nan
20081,1715191518.09,23412.239164322615,nan,nan
20082,1715191518.09,23412.242861568928,nan,nan
20083,1715191518.09,23412.24655881524,nan,nan
20084,1715191518.09,23412.250256061554,nan,nan
20085,1715191518.09,23412.253953307867,nan,nan
20086,1715191518.09,23412.25765055418,nan,nan
20087,1715191518.09,23412.261347800493,nan,nan
20088,1715191518.138,23412.265045046806,nan,nan
20089,1715191518.138,23412.26874232292,nan,nan
20090,1715191518.138,23412.272439569235,nan,nan
20091,1715191518.138,23412.276136815548,nan,nan
20092,1715191518.138,23412.27983406186,nan,nan
20093,1715191518.138,23412.283531308174,nan,nan
20094,1715191518.138,23412.287228554487,nan,nan
20095,1715191518.138,23412.2909258008,nan,nan
20096,1715191518.138,23412.294623047113,nan,nan
20097,1715191518.138,23412.298320293427,nan,nan
20098,1715191518.138,23412.30201753974,nan,nan
20099,1715191518.138,23412.305714786053,nan,nan
20100,1715191518.18,23412.312204539776,nan,nan
20101,1715191518.18,23412.316197544336,nan,nan
20102,1715191518.18,23412.320190548897,nan,nan
20103,1715191518.18,23412.324183553457,nan,nan
20104,1715191518.18,23412.32817658782,nan,nan
20105,1715191518.18,23412.33216959238,nan,nan
20106,1715191518.18,23412.33616259694,nan,nan
20107,1715191518.18,23412.3401556015,nan,nan
20108,1715191518.18,23412.344148606062,nan,nan
20109,1715191518.18,23412.348141640425,nan,nan
20110,1715191518.18,23412.352134644985,nan,nan
20111,1715191518.18,23412.356127649546,nan,nan
20112,1715191518.237,23412.360120654106,nan,nan
20113,1715191518.237,23412.364113658667,nan,nan
20114,1715191518.237,23412.36810669303,nan,nan
20115,1715191518.237,23412.37209969759,nan,nan
20116,1715191518.237,23412.37609270215,nan,nan
20117,1715191518.237,23412.38008570671,nan,nan
20118,1715191518.237,23412.38407871127,nan,nan
20119,1715191518.237,23412.388071745634,nan,nan
20120,1715191518.237,23412.39338156581,nan,nan
20121,1715191518.237,23412.398091852665,nan,nan
20122,1715191518.237,23412.402802169323,nan,nan
20123,1715191518.237,23412.40751245618,nan,nan
20124,1715191518.284,23412.412222743034,nan,nan
20125,1715191518.284,23412.41693302989,nan,nan
20126,1715191518.284,23412.421643316746,nan,nan
20127,1715191518.284,23412.426353633404,nan,nan
20128,1715191518.284,23412.43106392026,nan,nan
20129,1715191518.284,23412.435774207115,nan,nan
20130,1715191518.284,23412.44048449397,nan,nan
20131,1715191518.284,23412.44519481063,nan,nan
20132,1715191518.284,23412.449905097485,nan,nan
20133,1715191518.284,23412.45461538434,nan,nan
20134,1715191518.284,23412.459325671196,nan,nan
20135,1715191518.284,23412.46403595805,nan,nan
20136,1715191518.329,23412.46874627471,nan,nan
20137,1715191518.329,23412.473456561565,nan,nan
20138,1715191518.329,23412.47816684842,nan,nan
20139,1715191518.329,23412.482877135277,nan,nan
20140,1715191518.329,23412.47330158949,nan,nan
20141,1715191518.329,23412.47711467743,nan,nan
20142,1715191518.329,23412.480927735567,nan,nan
20143,1715191518.329,23412.484740793705,nan,nan
20144,1715191518.329,23412.488553881645,nan,nan
20145,1715191518.329,23412.492366939783,nan,nan
20146,1715191518.329,23412.49617999792,nan,nan
20147,1715191518.329,23412.49999308586,nan,nan
20148,1715191518.374,23412.5038061738,nan,nan
20149,1715191518.374,23412.507619202137,nan,nan
20150,1715191518.374,23412.511432290077,nan,nan
20151,1715191518.374,23412.515245378017,nan,nan
20152,1715191518.374,23412.519058406353,nan,nan
20153,1715191518.374,23412.522871494293,nan,nan
20154,1715191518.374,23412.526684582233,nan,nan
20155,1715191518.374,23412.53049761057,nan,nan
20156,1715191518.374,23412.53431069851,nan,nan
20157,1715191518.374,23412.53812378645,nan,nan
20158,1715191518.374,23412.541936814785,nan,nan
20159,1715191518.374,23412.545749902725,nan,nan
20160,1715191518.42,23412.548722684383,nan,nan
20161,1715191518.42,23412.55249041319,nan,nan
20162,1715191518.42,23412.55625808239,nan,nan
20163,1715191518.42,23412.560025811195,nan,nan
20164,1715191518.42,23412.563793480396,nan,nan
20165,1715191518.42,23412.5675612092,nan,nan
20167,1715191518.42,23412.57509660721,nan,nan
20166,1715191518.42,23412.571328878403,nan,nan
20168,1715191518.42,23412.57886427641,nan,nan
20169,1715191518.42,23412.582632005215,nan,nan
20170,1715191518.42,23412.586399674416,nan,nan
20171,1715191518.42,23412.59016740322,nan,nan
20172,1715191518.464,23412.593935072422,nan,nan
20173,1715191518.464,23412.597702801228,nan,nan
20174,1715191518.464,23412.60147047043,nan,nan
20175,1715191518.464,23412.605238199234,nan,nan
20176,1715191518.464,23412.609005868435,nan,nan
20177,1715191518.464,23412.61277359724,nan,nan
20178,1715191518.464,23412.61654126644,nan,nan
20179,1715191518.464,23412.620308995247,nan,nan
20180,1715191518.464,23412.62399572134,nan,nan
20181,1715191518.464,23412.62769407034,nan,nan
20182,1715191518.464,23412.631392478943,nan,nan
20183,1715191518.464,23412.635090827942,nan,nan
20184,1715191518.515,23412.63878917694,nan,nan
20185,1715191518.515,23412.642487585545,nan,nan
20186,1715191518.515,23412.646185934544,nan,nan
20187,1715191518.515,23412.649884343147,nan,nan
20188,1715191518.515,23412.653582692146,nan,nan
20189,1715191518.515,23412.65728110075,nan,nan
20190,1715191518.515,23412.66097944975,nan,nan
20191,1715191518.515,23412.664677798748,nan,nan
20192,1715191518.515,23412.66837620735,nan,nan
20193,1715191518.515,23412.67207455635,nan,nan
20194,1715191518.515,23412.675772964954,nan,nan
20195,1715191518.515,23412.679471313953,nan,nan
20196,1715191518.568,23412.683169722557,nan,nan
20197,1715191518.568,23412.686868071556,nan,nan
20198,1715191518.568,23412.69056648016,nan,nan
20199,1715191518.568,23412.69426482916,nan,nan
20200,1715191518.568,23412.70763707161,nan,nan
20201,1715191518.568,23412.71199017763,nan,nan
20202,1715191518.568,23412.71634322405,nan,nan
20203,1715191518.568,23412.72069633007,nan,nan
20204,1715191518.568,23412.725049376488,nan,nan
20205,1715191518.568,23412.72940248251,nan,nan
20206,1715191518.568,23412.733755528927,nan,nan
20207,1715191518.568,23412.738108575344,nan,nan
20208,1715191518.601,23412.742461681366,nan,nan
20209,1715191518.601,23412.746814727783,nan,nan
20210,1715191518.601,23412.751167833805,nan,nan
20211,1715191518.601,23412.755520880222,nan,nan
20212,1715191518.601,23412.759873986244,nan,nan
20213,1715191518.601,23412.76422703266,nan,nan
20214,1715191518.601,23412.76858007908,nan,nan
20215,1715191518.601,23412.7729331851,nan,nan
20216,1715191518.601,23412.777286231518,nan,nan
20217,1715191518.601,23412.78163933754,nan,nan
20218,1715191518.601,23412.785992383957,nan,nan
20219,1715191518.601,23412.79034548998,nan,nan
20220,1715191518.659,23412.77423554659,nan,nan
20221,1715191518.659,23412.77698379755,nan,nan
20223,1715191518.659,23412.782480359077,nan,nan
20222,1715191518.659,23412.779732108116,nan,nan
20224,1715191518.659,23412.785228669643,nan,nan
20225,1715191518.659,23412.787976920605,nan,nan
20226,1715191518.659,23412.790725171566,nan,nan
20227,1715191518.659,23412.793473482132,nan,nan
20228,1715191518.659,23412.796221733093,nan,nan
20229,1715191518.659,23412.79897004366,nan,nan
20230,1715191518.659,23412.80171829462,nan,nan
20231,1715191518.659,23412.804466605186,nan,nan
20232,1715191518.707,23412.807214856148,nan,nan
20233,1715191518.707,23412.809963166714,nan,nan
20234,1715191518.707,23412.812711417675,nan,nan
20235,1715191518.707,23412.81545972824,nan,nan
20236,1715191518.707,23412.818207979202,nan,nan
20237,1715191518.707,23412.82095628977,nan,nan
20238,1715191518.707,23412.82370454073,nan,nan
20239,1715191518.707,23412.826452851295,nan,nan
20240,1715191518.707,23412.865633428097,nan,nan
20241,1715191518.707,23412.869698762894,nan,nan
20242,1715191518.707,23412.873764157295,nan,nan
20243,1715191518.707,23412.877829492092,nan,nan
20244,1715191518.749,23412.88189482689,nan,nan
20245,1715191518.749,23412.88596022129,nan,nan
20246,1715191518.749,23412.890025556087,nan,nan
20247,1715191518.749,23412.894090890884,nan,nan
20248,1715191518.749,23412.898156285286,nan,nan
20249,1715191518.749,23412.902221620083,nan,nan
20250,1715191518.749,23412.90628695488,nan,nan
20251,1715191518.749,23412.91035234928,nan,nan
20252,1715191518.749,23412.91441768408,nan,nan
20253,1715191518.749,23412.918483018875,nan,nan
20254,1715191518.749,23412.922548413277,nan,nan
20255,1715191518.749,23412.926613748074,nan,nan
20256,1715191518.796,23412.93067908287,nan,nan
20257,1715191518.796,23412.934744477272,nan,nan
20258,1715191518.796,23412.93880981207,nan,nan
20260,1715191518.796,23412.939103782177,nan,nan
20259,1715191518.796,23412.942875146866,nan,nan
20261,1715191518.796,23412.94287842512,nan,nan
20263,1715191518.796,23412.950427770615,nan,nan
20262,1715191518.796,23412.946653068066,nan,nan
20264,1715191518.796,23412.95420241356,nan,nan
20265,1715191518.796,23412.957977056503,nan,nan
20266,1715191518.796,23412.961751759052,nan,nan
20267,1715191518.796,23412.965526401997,nan,nan
20268,1715191518.84,23412.969301104546,nan,nan
20270,1715191518.84,23412.976850390434,nan,nan
20269,1715191518.84,23412.97307574749,nan,nan
20271,1715191518.84,23412.980625092983,nan,nan
20272,1715191518.84,23412.984399735928,nan,nan
20273,1715191518.84,23412.988174378872,nan,nan
20274,1715191518.84,23412.99194908142,nan,nan
20275,1715191518.84,23412.995723724365,nan,nan
20276,1715191518.84,23412.999498426914,nan,nan
20277,1715191518.84,23413.003273068694,nan,nan
20278,1715191518.84,23413.007047734223,nan,nan
20279,1715191518.84,23413.01082239952,nan,nan
20280,1715191518.886,23413.01423932612,nan,nan
20281,1715191518.886,23413.0179032702,nan,nan
20282,1715191518.886,23413.021567216143,nan,nan
20283,1715191518.886,23413.025231160223,nan,nan
20284,1715191518.886,23413.028895106167,nan,nan
20285,1715191518.886,23413.03255905211,nan,nan
20286,1715191518.886,23413.036222994328,nan,nan
20287,1715191518.886,23413.03988694027,nan,nan
20288,1715191518.886,23413.043550886214,nan,nan
20289,1715191518.886,23413.04721482843,nan,nan
20290,1715191518.886,23413.050878774375,nan,nan
20291,1715191518.886,23413.054542720318,nan,nan
20292,1715191518.932,23413.05820666626,nan,nan
20293,1715191518.932,23413.06187060848,nan,nan
20294,1715191518.932,23413.065534554422,nan,nan
20295,1715191518.932,23413.06919849664,nan,nan
20296,1715191518.932,23413.072862446308,nan,nan
20297,1715191518.932,23413.076526388526,nan,nan
20298,1715191518.932,23413.080190330744,nan,nan
20299,1715191518.932,23413.083854280412,nan,nan
20300,1715191518.932,23413.09093911946,nan,nan
20301,1715191518.932,23413.0947118178,nan,nan
20302,1715191518.932,23413.098484516144,nan,nan
20303,1715191518.932,23413.102257214487,nan,nan
20305,1715191518.988,23413.10980260372,nan,nan
20304,1715191518.988,23413.10602990538,nan,nan
20306,1715191518.988,23413.113575302064,nan,nan
20307,1715191518.988,23413.117348000407,nan,nan
20308,1715191518.988,23413.12112069875,nan,nan
20309,1715191518.988,23413.124893397093,nan,nan
20310,1715191518.988,23413.128666087985,nan,nan
20311,1715191518.988,23413.13243879378,nan,nan
20312,1715191518.988,23413.13621148467,nan,nan
20313,1715191518.988,23413.139984190464,nan,nan
20314,1715191518.988,23413.143756881356,nan,nan
20315,1715191518.988,23413.14752958715,nan,nan
20317,1715191519.034,23413.155074968934,nan,nan
20316,1715191519.034,23413.151302278042,nan,nan
20318,1715191519.034,23413.158847674727,nan,nan
20319,1715191519.034,23413.16262036562,nan,nan
20320,1715191519.034,23413.17803582549,nan,nan
20321,1715191519.034,23413.182163089514,nan,nan
20322,1715191519.034,23413.186290338635,nan,nan
20323,1715191519.034,23413.19041760266,nan,nan
20324,1715191519.034,23413.19454486668,nan,nan
20325,1715191519.034,23413.198672115803,nan,nan
20326,1715191519.034,23413.202799379826,nan,nan
20327,1715191519.034,23413.20692664385,nan,nan
20329,1715191519.08,23413.215181156993,nan,nan
20328,1715191519.08,23413.21105390787,nan,nan
20331,1715191519.08,23413.22343568504,nan,nan
20330,1715191519.08,23413.219308421016,nan,nan
20332,1715191519.08,23413.22756294906,nan,nan
20333,1715191519.08,23413.231690198183,nan,nan
20334,1715191519.08,23413.235817462206,nan,nan
20335,1715191519.08,23413.23994472623,nan,nan
20336,1715191519.08,23413.24407197535,nan,nan
20337,1715191519.08,23413.248199239373,nan,nan
20338,1715191519.08,23413.252326488495,nan,nan
20339,1715191519.08,23413.256453752518,nan,nan
20340,1715191519.139,23413.254168599844,nan,nan
20341,1715191519.139,23413.257989674807,nan,nan
20342,1715191519.139,23413.26181077957,nan,nan
20343,1715191519.139,23413.265631854534,nan,nan
20344,1715191519.139,23413.269452929497,nan,nan
20346,1715191519.139,23413.277095109224,nan,nan
20345,1715191519.139,23413.27327403426,nan,nan
20348,1715191519.139,23413.284737288952,nan,nan
20349,1715191519.139,23413.288558363914,nan,nan
20347,1715191519.139,23413.280916184187,nan,nan
20350,1715191519.139,23413.292379438877,nan,nan
20351,1715191519.139,23413.296200543642,nan,nan
20352,1715191519.169,23413.300021618605,nan,nan
20353,1715191519.169,23413.303842693567,nan,nan
20354,1715191519.169,23413.307663798332,nan,nan
20355,1715191519.169,23413.311484873295,nan,nan
20356,1715191519.169,23413.315305948257,nan,nan
20357,1715191519.169,23413.319127053022,nan,nan
20358,1715191519.169,23413.322948127985,nan,nan
20359,1715191519.169,23413.326769202948,nan,nan
20360,1715191519.169,23413.332660883665,nan,nan
20361,1715191519.169,23413.335386753082,nan,nan
20362,1715191519.169,23413.3381126523,nan,nan
20363,1715191519.169,23413.34083852172,nan,nan
20364,1715191519.215,23413.34356442094,nan,nan
20365,1715191519.215,23413.346290290356,nan,nan
20366,1715191519.215,23413.349016159773,nan,nan
20368,1715191519.215,23413.35446792841,nan,nan
20367,1715191519.215,23413.351742058992,nan,nan
20369,1715191519.215,23413.357193797827,nan,nan
20370,1715191519.215,23413.359919697046,nan,nan
20371,1715191519.215,23413.362645566463,nan,nan
20372,1715191519.215,23413.365371465683,nan,nan
20373,1715191519.215,23413.3680973351,nan,nan
20374,1715191519.215,23413.370823204517,nan,nan
20375,1715191519.215,23413.373549103737,nan,nan
20376,1715191519.262,23413.376274973154,nan,nan
20377,1715191519.262,23413.379000872374,nan,nan
20378,1715191519.262,23413.38172674179,nan,nan
20379,1715191519.262,23413.384452611208,nan,nan
20380,1715191519.262,23413.404698580503,nan,nan
20381,1715191519.262,23413.408558011055,nan,nan
20382,1715191519.262,23413.412417411804,nan,nan
20383,1715191519.262,23413.416276842356,nan,nan
20384,1715191519.262,23413.420136243105,nan,nan
20385,1715191519.262,23413.423995673656,nan,nan
20386,1715191519.262,23413.427855074406,nan,nan
20387,1715191519.262,23413.431714504957,nan,nan
20388,1715191519.319,23413.435573905706,nan,nan
20389,1715191519.319,23413.439433336258,nan,nan
20390,1715191519.319,23413.443292737007,nan,nan
20391,1715191519.319,23413.44715216756,nan,nan
20392,1715191519.319,23413.451011568308,nan,nan
20394,1715191519.319,23413.45873039961,nan,nan
20393,1715191519.319,23413.45487099886,nan,nan
20395,1715191519.319,23413.46258983016,nan,nan
20396,1715191519.319,23413.46644923091,nan,nan
20397,1715191519.319,23413.47030866146,nan,nan
20398,1715191519.319,23413.47416806221,nan,nan
20399,1715191519.319,23413.47802749276,nan,nan
20400,1715191519.353,23413.49467214942,nan,nan
20401,1715191519.353,23413.499472498894,nan,nan
20402,1715191519.353,23413.504272818565,nan,nan
20403,1715191519.353,23413.50907319784,nan,nan
20404,1715191519.353,23413.513873517513,nan,nan
20405,1715191519.353,23413.518673837185,nan,nan
20407,1715191519.353,23413.528274536133,nan,nan
20406,1715191519.353,23413.52347421646,nan,nan
20408,1715191519.353,23413.533074855804,nan,nan
20409,1715191519.353,23413.53787523508,nan,nan
20410,1715191519.353,23413.542675554752,nan,nan
20411,1715191519.353,23413.54747593403,nan,nan
20412,1715191519.409,23413.5522762537,nan,nan
20413,1715191519.409,23413.557076573372,nan,nan
20414,1715191519.409,23413.561876952648,nan,nan
20415,1715191519.409,23413.56667727232,nan,nan
20416,1715191519.409,23413.57147759199,nan,nan
20417,1715191519.409,23413.576277971268,nan,nan
20418,1715191519.409,23413.58107829094,nan,nan
20420,1715191519.409,23413.56529188156,nan,nan
20419,1715191519.409,23413.58587861061,nan,nan
20421,1715191519.409,23413.569869935513,nan,nan
20422,1715191519.409,23413.574447989464,nan,nan
20423,1715191519.409,23413.579026043415,nan,nan
20424,1715191519.456,23413.583604097366,nan,nan
20426,1715191519.456,23413.592760264874,nan,nan
20427,1715191519.456,23413.597338318825,nan,nan
20425,1715191519.456,23413.588182151318,nan,nan
20428,1715191519.456,23413.601916372776,nan,nan
20429,1715191519.456,23413.606494426727,nan,nan
20430,1715191519.456,23413.61107248068,nan,nan
20431,1715191519.456,23413.61565053463,nan,nan
20432,1715191519.456,23413.62022858858,nan,nan
20433,1715191519.456,23413.624806642532,nan,nan
20434,1715191519.456,23413.62938475609,nan,nan
20435,1715191519.456,23413.63396281004,nan,nan
20436,1715191519.501,23413.63854086399,nan,nan
20437,1715191519.501,23413.643118917942,nan,nan
20438,1715191519.501,23413.647696971893,nan,nan
20439,1715191519.501,23413.652275025845,nan,nan
20440,1715191519.501,23413.64523857832,nan,nan
20441,1715191519.501,23413.649063527584,nan,nan
20442,1715191519.501,23413.652888417244,nan,nan
20443,1715191519.501,23413.65671336651,nan,nan
20444,1715191519.501,23413.660538315773,nan,nan
20445,1715191519.501,23413.664363265038,nan,nan
20446,1715191519.501,23413.668188214302,nan,nan
20447,1715191519.501,23413.672013163567,nan,nan
20448,1715191519.546,23413.67583811283,nan,nan
20449,1715191519.546,23413.67966300249,nan,nan
20450,1715191519.546,23413.683487951756,nan,nan
20451,1715191519.546,23413.68731290102,nan,nan
20452,1715191519.546,23413.691137850285,nan,nan
20453,1715191519.546,23413.69496279955,nan,nan
20454,1715191519.546,23413.698787748814,nan,nan
20455,1715191519.546,23413.702612638474,nan,nan
20456,1715191519.546,23413.706437587738,nan,nan
20457,1715191519.546,23413.710262537003,nan,nan
20459,1715191519.546,23413.71791243553,nan,nan
20458,1715191519.546,23413.714087486267,nan,nan
20460,1715191519.649,23413.720444619656,nan,nan
20462,1715191519.649,23413.727933585644,nan,nan
20461,1715191519.649,23413.72418910265,nan,nan
20463,1715191519.649,23413.731678009033,nan,nan
20464,1715191519.649,23413.735422492027,nan,nan
20465,1715191519.649,23413.73916697502,nan,nan
20466,1715191519.649,23413.742911458015,nan,nan
20468,1715191519.649,23413.7504003644,nan,nan
20467,1715191519.649,23413.746655881405,nan,nan
20469,1715191519.649,23413.754144847393,nan,nan
20470,1715191519.649,23413.757889330387,nan,nan
20471,1715191519.649,23413.761633753777,nan,nan
20472,1715191519.65,23413.76537823677,nan,nan
20473,1715191519.65,23413.769122719765,nan,nan
20474,1715191519.65,23413.77286720276,nan,nan
20475,1715191519.65,23413.77661162615,nan,nan
20476,1715191519.65,23413.780356109142,nan,nan
20477,1715191519.65,23413.784100592136,nan,nan
20478,1715191519.65,23413.78784507513,nan,nan
20480,1715191519.65,23413.821923851967,nan,nan
20479,1715191519.65,23413.79158949852,nan,nan
20481,1715191519.65,23413.822616636753,nan,nan
20482,1715191519.65,23413.823309481144,nan,nan
20483,1715191519.65,23413.82400226593,nan,nan
20485,1715191519.694,23413.825387835503,nan,nan
20484,1715191519.694,23413.824695050716,nan,nan
20486,1715191519.694,23413.826080679893,nan,nan
20487,1715191519.694,23413.82677346468,nan,nan
20488,1715191519.694,23413.827466249466,nan,nan
20489,1715191519.694,23413.828159034252,nan,nan
20490,1715191519.694,23413.828851878643,nan,nan
20491,1715191519.694,23413.82954466343,nan,nan
20492,1715191519.694,23413.830237448215,nan,nan
20493,1715191519.694,23413.830930233,nan,nan
20494,1715191519.694,23413.831623017788,nan,nan
20495,1715191519.694,23413.83231586218,nan,nan
20497,1715191519.727,23413.83370143175,nan,nan
20496,1715191519.727,23413.833008646965,nan,nan
20498,1715191519.727,23413.834394216537,nan,nan
20499,1715191519.727,23413.83508706093,nan,nan
20500,1715191519.727,23413.878611028194,nan,nan
20501,1715191519.727,23413.881646752357,nan,nan
20502,1715191519.727,23413.88468247652,nan,nan
20504,1715191519.727,23413.890753924847,nan,nan
20503,1715191519.727,23413.887718200684,nan,nan
20505,1715191519.727,23413.89378964901,nan,nan
20506,1715191519.727,23413.896825373173,nan,nan
20507,1715191519.727,23413.89986103773,nan,nan
20508,1715191519.783,23413.902896761894,nan,nan
20509,1715191519.783,23413.905932486057,nan,nan
20510,1715191519.783,23413.90896821022,nan,nan
20513,1715191519.783,23413.91807538271,nan,nan
20511,1715191519.783,23413.912003934383,nan,nan
20512,1715191519.783,23413.915039658546,nan,nan
20514,1715191519.783,23413.921111106873,nan,nan
20515,1715191519.783,23413.924146831036,nan,nan
20516,1715191519.783,23413.9271825552,nan,nan
20517,1715191519.783,23413.93021827936,nan,nan
20518,1715191519.783,23413.933254003525,nan,nan
20519,1715191519.783,23413.936289727688,nan,nan
20520,1715191519.831,23413.958539247513,nan,nan
20521,1715191519.831,23413.963226795197,nan,nan
20522,1715191519.831,23413.96791434288,nan,nan
20523,1715191519.831,23413.97260183096,nan,nan
20524,1715191519.831,23413.977289378643,nan,nan
20525,1715191519.831,23413.981976926327,nan,nan
20526,1715191519.831,23413.98666447401,nan,nan
20527,1715191519.831,23413.991352021694,nan,nan
20528,1715191519.831,23413.996039509773,nan,nan
20529,1715191519.831,23414.000727066887,nan,nan
20530,1715191519.831,23414.00541460188,nan,nan
20531,1715191519.831,23414.010102136992,nan,nan
20532,1715191519.875,23414.014789671637,nan,nan
20533,1715191519.875,23414.019477207214,nan,nan
20535,1715191519.875,23414.028852276504,nan,nan
20534,1715191519.875,23414.02416474186,nan,nan
20536,1715191519.875,23414.033539813012,nan,nan
20537,1715191519.875,23414.038227345794,nan,nan
20538,1715191519.875,23414.042914882302,nan,nan
20539,1715191519.875,23414.04760241881,nan,nan
20541,1715191519.875,23414.0381462425,nan,nan
20540,1715191519.875,23414.034470669925,nan,nan
20542,1715191519.875,23414.04182181135,nan,nan
20543,1715191519.875,23414.045497383922,nan,nan
20544,1715191519.934,23414.049172956496,nan,nan
20545,1715191519.934,23414.05284852907,nan,nan
20546,1715191519.934,23414.05652409792,nan,nan
20547,1715191519.934,23414.060199670494,nan,nan
20548,1715191519.934,23414.063875243068,nan,nan
20549,1715191519.934,23414.067550815642,nan,nan
20550,1715191519.934,23414.071226388216,nan,nan
20551,1715191519.934,23414.07490196079,nan,nan
20552,1715191519.934,23414.078577525914,nan,nan
