45348,1715184229.576,19680.777151584625,-11.23046875,-269.53125,-674.8046875,-30.2734375,111.328125
45349,1715184229.576,19680.78094637394,37.59765625,346.19140625,-470.703125,20.99609375,-104.4921875
45350,1715184229.576,19680.784741163254,-23.4375,337.890625,-548.33984375,-29.78515625,-161.1328125
45351,1715184229.576,19680.788535952568,-87.40234375,-1.46484375,-601.07421875,-89.84375,-114.2578125
45352,1715184229.576,19680.792330741882,3.41796875,75.1953125,-537.109375,6.34765625,-62.01171875
45353,1715184229.576,19680.796125531197,38.57421875,24.4140625,-604.00390625,31.25,37.59765625
45354,1715184229.576,19680.79992032051,-33.203125,-178.22265625,-614.2578125,-53.7109375,-39.0625
45355,1715184229.576,19680.803715109825,-24.4140625,-626.46484375,-770.99609375,-31.25,303.7109375
45356,1715184229.576,19680.807509958744,-2.44140625,-791.015625,-780.2734375,5.859375,566.89453125
45357,1715184229.576,19680.81130474806,5.37109375,130.37109375,-487.79296875,8.7890625,-4.8828125
45358,1715184229.576,19680.815099537373,-44.921875,365.72265625,-556.640625,-48.33984375,-230.46875
45359,1715184229.576,19680.818894326687,-46.875,-277.83203125,-666.015625,-42.48046875,41.50390625
45360,1715184229.624,19680.82103651762,44.43359375,-322.75390625,-588.37890625,44.43359375,155.2734375
45361,1715184229.624,19680.82469636202,16.6015625,326.171875,-490.234375,-6.8359375,-95.703125
45362,1715184229.624,19680.828356206417,-28.80859375,298.828125,-573.73046875,-58.59375,-100.09765625
45363,1715184229.624,19680.832016050816,2.9296875,-159.66796875,-661.62109375,-27.83203125,16.11328125
45364,1715184229.624,19680.835675895214,37.59765625,106.93359375,-572.265625,9.27734375,-109.86328125
45365,1715184229.624,19680.839335739613,23.4375,175.78125,-574.70703125,3.41796875,-160.64453125
45366,1715184229.624,19680.842995643616,-33.69140625,-280.2734375,-755.859375,-54.6875,58.59375
45367,1715184229.624,19680.846655488014,28.80859375,-747.0703125,-787.59765625,20.5078125,298.33984375
45368,1715184229.624,19680.850315332413,87.890625,-161.1328125,-520.5078125,75.68359375,42.48046875
45369,1715184229.624,19680.85397517681,40.52734375,406.25,-542.96875,16.11328125,-236.328125
45370,1715184229.624,19680.85763502121,13.18359375,-41.015625,-621.09375,-11.23046875,-232.421875
45371,1715184229.624,19680.86129486561,-21.97265625,-63.96484375,-565.4296875,-22.4609375,-147.94921875
45372,1715184229.679,19680.864954710007,-22.4609375,325.68359375,-516.11328125,-24.90234375,-56.640625
45373,1715184229.679,19680.86861461401,2.44140625,281.73828125,-547.36328125,-10.7421875,-102.5390625
45374,1715184229.679,19680.87227445841,20.99609375,-114.74609375,-639.16015625,14.16015625,-57.6171875
45375,1715184229.679,19680.875934302807,57.12890625,-263.671875,-631.34765625,51.26953125,65.4296875
45376,1715184229.679,19680.879594147205,-66.89453125,72.265625,-571.2890625,-52.734375,-37.59765625
45377,1715184229.679,19680.883253991604,-98.14453125,-38.57421875,-611.328125,-88.8671875,-90.33203125
45378,1715184229.679,19680.886913836002,49.31640625,-624.51171875,-772.94921875,62.5,332.03125
45379,1715184229.679,19680.890573740005,54.19921875,-1000.0,-897.94921875,91.30859375,870.60546875
45380,1715184229.679,19680.906901180744,-56.640625,-456.54296875,-640.13671875,-35.64453125,411.1328125
45381,1715184229.679,19680.911423623562,-60.05859375,85.9375,-540.52734375,-50.78125,-182.12890625
45382,1715184229.679,19680.91594606638,14.16015625,-175.29296875,-615.72265625,35.15625,-64.453125
45383,1715184229.679,19680.920468509197,2.44140625,-85.9375,-539.0625,13.18359375,-74.21875
45384,1715184229.727,19680.924990952015,-37.59765625,92.7734375,-512.6953125,-36.62109375,-183.10546875
45385,1715184229.727,19680.929513394833,-59.08203125,-113.76953125,-584.47265625,-52.734375,-143.06640625
45386,1715184229.727,19680.93403583765,-24.90234375,-343.75,-623.046875,-15.13671875,-51.26953125
45387,1715184229.727,19680.938558220863,-16.6015625,-111.328125,-534.66796875,-3.41796875,-102.5390625
45388,1715184229.727,19680.94308066368,-31.25,-164.0625,-588.37890625,-26.3671875,-221.19140625
45389,1715184229.727,19680.9476031065,-4.39453125,-705.56640625,-782.71484375,11.71875,-25.87890625
45390,1715184229.727,19680.952125549316,3.90625,-927.24609375,-791.015625,29.78515625,214.35546875
45391,1715184229.727,19680.956647992134,-24.4140625,-816.89453125,-676.26953125,-6.34765625,-37.109375
45392,1715184229.727,19680.96117043495,-28.80859375,-476.5625,-585.44921875,-34.66796875,-222.16796875
45393,1715184229.727,19680.96569287777,-12.6953125,-517.578125,-700.68359375,-22.4609375,64.453125
45394,1715184229.727,19680.970215320587,11.71875,-889.6484375,-829.1015625,5.37109375,295.8984375
45395,1715184229.727,19680.974737763405,-38.0859375,-429.19921875,-573.73046875,-53.7109375,-18.5546875
45396,1715184229.785,19680.979260206223,-34.66796875,-181.640625,-557.6171875,-36.1328125,-146.484375
45397,1715184229.785,19680.98378264904,34.66796875,-548.828125,-645.5078125,41.50390625,-73.2421875
45398,1715184229.785,19680.988305091858,-11.23046875,-602.05078125,-623.046875,-23.92578125,-94.7265625
45399,1715184229.785,19680.992827534676,-48.33984375,-360.83984375,-601.5625,-63.96484375,-184.08203125
45400,1715184229.785,19680.99224936962,-53.7109375,-353.02734375,-617.67578125,-70.80078125,-145.5078125
45401,1715184229.785,19680.99682253599,-6.8359375,-699.21875,-726.07421875,-37.59765625,104.98046875
45402,1715184229.785,19681.001395711908,49.8046875,-951.66015625,-729.00390625,28.80859375,149.90234375
45403,1715184229.785,19681.00596889807,-44.43359375,-870.60546875,-674.31640625,-58.59375,42.96875
45404,1715184229.785,19681.01054208353,-121.09375,-828.61328125,-667.96875,-140.13671875,46.38671875
45405,1715184229.785,19681.01511526946,-6.8359375,-899.90234375,-817.3828125,-22.4609375,346.19140625
45406,1715184229.785,19681.019688455388,60.546875,-1000.0,-859.86328125,62.01171875,640.625
45407,1715184229.785,19681.024261642247,-7.8125,-549.31640625,-586.42578125,-7.8125,163.0859375
45408,1715184229.82,19681.028834827244,-78.125,-346.19140625,-604.00390625,-80.56640625,-146.97265625
45409,1715184229.82,19681.03340801224,-70.3125,-601.5625,-669.921875,-63.4765625,-87.40234375
45410,1715184229.82,19681.037981200963,-20.01953125,-406.25,-591.796875,-21.97265625,-159.1796875
45412,1715184229.82,19681.047127570957,-26.85546875,-442.3828125,-663.0859375,-31.25,-169.921875
45413,1715184229.82,19681.051700755954,-22.94921875,-764.16015625,-727.05078125,-12.20703125,44.921875
45411,1715184229.82,19681.04255438596,-16.11328125,-252.9296875,-573.73046875,-24.90234375,-270.99609375
45414,1715184229.82,19681.056273944676,-67.3828125,-770.99609375,-679.6875,-51.26953125,32.71484375
45415,1715184229.82,19681.060847129673,-46.38671875,-470.703125,-584.9609375,-36.62109375,-122.0703125
45417,1715184229.82,19681.06999350339,-14.6484375,-878.90625,-784.66796875,-1.46484375,187.98828125
45416,1715184229.82,19681.06542031467,-9.27734375,-585.9375,-697.75390625,0.9765625,-9.765625
45418,1715184229.82,19681.074566684663,-4.39453125,-433.59375,-556.15234375,-5.859375,-75.1953125
45419,1715184229.82,19681.079139873385,5.859375,-474.12109375,-596.19140625,-20.5078125,-96.19140625
45420,1715184229.862,19681.06412860751,-4.39453125,-906.73828125,-801.7578125,-4.39453125,181.15234375
45421,1715184229.862,19681.06701219827,9.27734375,-835.9375,-769.53125,20.01953125,260.25390625
45422,1715184229.862,19681.069895781577,-19.04296875,-394.04296875,-528.80859375,-35.15625,-81.54296875
45423,1715184229.862,19681.072779372334,-52.24609375,-353.515625,-587.890625,-86.42578125,-257.32421875
45424,1715184229.862,19681.07566295564,-16.11328125,-696.2890625,-690.4296875,-66.89453125,-183.59375
45425,1715184229.862,19681.0785465464,-17.08984375,-878.90625,-683.59375,-68.359375,-36.62109375
45426,1715184229.862,19681.081430137157,15.625,-818.359375,-651.3671875,-40.52734375,35.64453125
45429,1715184229.862,19681.09008090198,-46.875,-990.234375,-828.125,-112.79296875,398.92578125
45428,1715184229.862,19681.087197311223,-77.1484375,-923.828125,-797.8515625,-146.97265625,255.859375
45427,1715184229.862,19681.084313720465,-17.08984375,-803.7109375,-636.71875,-83.49609375,-11.71875
45430,1715184229.862,19681.092964485288,9.27734375,-447.265625,-503.90625,-47.36328125,39.0625
45431,1715184229.862,19681.095848076046,14.16015625,-272.4609375,-564.453125,-37.109375,-103.515625
45432,1715184229.908,19681.098731659353,-36.62109375,-655.76171875,-634.27734375,-93.26171875,-5.37109375
45433,1715184229.908,19681.10161525011,-46.38671875,-467.28515625,-564.453125,-112.79296875,3.90625
45434,1715184229.908,19681.10449884087,-11.23046875,-383.7890625,-584.9609375,-75.1953125,-75.1953125
45435,1715184229.908,19681.107382424176,20.99609375,-596.6796875,-638.18359375,-44.43359375,-41.015625
45436,1715184229.908,19681.110266014934,-30.2734375,-727.5390625,-693.359375,-87.40234375,41.015625
45437,1715184229.908,19681.11314959824,-65.91796875,-685.546875,-625.48828125,-111.81640625,-8.30078125
45438,1715184229.908,19681.116033189,-23.92578125,-719.23828125,-619.140625,-66.89453125,-108.88671875
45439,1715184229.908,19681.118916779757,-32.2265625,-833.0078125,-739.2578125,-58.59375,-35.15625
45440,1715184229.908,19681.13858705759,-58.10546875,-954.58984375,-796.38671875,-46.875,255.859375
45441,1715184229.908,19681.142400830984,-104.4921875,-418.9453125,-482.91015625,-75.1953125,89.84375
45442,1715184229.908,19681.146214604378,-108.3984375,-81.54296875,-519.04296875,-81.0546875,-98.6328125
45443,1715184229.908,19681.15002837777,-48.33984375,-602.05078125,-646.484375,-22.4609375,-76.171875
45444,1715184229.951,19681.153842166066,-12.20703125,-528.3203125,-521.484375,24.4140625,-91.30859375
45445,1715184229.951,19681.15765593946,-33.203125,-84.47265625,-467.7734375,-6.8359375,-131.34765625
45446,1715184229.951,19681.161469712853,-33.69140625,-88.37890625,-503.90625,-22.4609375,-139.6484375
45447,1715184229.951,19681.165283486247,-18.5546875,-327.63671875,-566.89453125,0.0,-45.41015625
45448,1715184229.951,19681.16909725964,-49.8046875,-465.8203125,-558.59375,-29.296875,-8.30078125
45449,1715184229.951,19681.172911033034,-23.92578125,-528.80859375,-595.703125,-16.6015625,-45.8984375
45450,1715184229.951,19681.176724806428,22.4609375,-612.79296875,-602.5390625,14.6484375,-87.40234375
45451,1715184229.951,19681.18053857982,-27.83203125,-756.34765625,-717.7734375,-24.4140625,229.98046875
45452,1715184229.951,19681.184352353215,-56.640625,-1000.0,-914.0625,-42.96875,720.703125
45453,1715184229.951,19681.18816612661,4.8828125,-645.99609375,-676.7578125,-13.671875,359.86328125
45454,1715184229.951,19681.191979900002,42.96875,-54.19921875,-451.66015625,1.953125,-98.14453125
45455,1715184229.951,19681.195793673396,-54.19921875,-162.109375,-488.76953125,-83.49609375,3.41796875
45456,1715184229.997,19681.19960744679,-58.59375,-15.13671875,-450.68359375,-62.5,-60.546875
45457,1715184229.997,19681.203421220183,22.94921875,151.85546875,-446.2890625,33.69140625,-167.48046875
45458,1715184229.997,19681.207235008478,18.06640625,-93.26171875,-540.0390625,39.55078125,-108.88671875
45459,1715184229.997,19681.21104878187,-11.23046875,-286.1328125,-572.265625,18.5546875,-72.265625
